STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BT-01	1407.35	1128.18	836.36	196.723	53.6865	3364.23	245.808
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BS-01	882.347	1467.56	720.508	405.893	137.24	1389.55	173.168
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BR-01	853.218999999999	1402.58	1015.88	306.867	85.4077	1611.59	410.3
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BQ-01	860.511	1163.37	565.119	268.793	69.9982	1710.29	124.597
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BP-01	1976.43	783.852	696.088	118.355	93.2798	1048.14	247.743
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BO-01	1072.45	1254.39	143.275	210.851	81.2216	1382.72	45.1592
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BM-01	1536.94	1351.59	104.459	115.924	35.6688	1031.21	59.2357
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BL-01	2681.81	1653.53	3462.98	422.804	371.739	2621.32	332.225
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BJ-01	682.507	983.054	549.449	360.082	82.489	1799.34	187.573
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BG-01	1417.06	1362.69	2179.8	335.329	192.963	552.177	340.043
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BF-01	1949.34	1705.09	2344.22	203.024	203.024	2239.04	548.974
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BD-01	1339.44	1374.1	2484.63	674.297	411.707	2262.26	579.791
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BC-01	868.662	1297.11	1448.37	183.575	100.242	1825.79	238.225
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0BA-01	1315.4	1126.9	1225.94	455.831	310.513	1259.87	465.77
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B9-01	2102.55	1974.25	3797.13	363.188	194.133	4434.17	713.166
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B8-01	778.752	1844.95	1244.35	571.207	134.996	2354.62	274.125
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B7-01	1139.39	1225.52	791.994	191.923	151.894	580.415	899.571
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B5-01	2224.15	1594.4	2205.47	660.774	545.697	2061.04	376.584
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B4-01	515.117	1324.31	1466.55	642.615	31.394	1554.32	803.429
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B3-01	965.543999999999	1315.29	7838.76	508.252	201.171	3483.25	1660.04
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B2-01	1009.44	1396.93	596.774	263.965	155.783	1094.81	158.143
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B1-01	1255.59	1002.98	1339.42	677.347	210.879	1125.93	453.428
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0B0-01	1402.73	1071.46	509.294	117.72	80.9583	1834.78	204.461
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AZ-01	871.586	1389.08	481.553	269.286	29.7077	1443.22	164.351
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AY-01	771.404	1638.42	1356.8	212.082	146.024	1826.6	309.865
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AW-01	1119.98	1190.15	1894.74	122.807	79.7963	1762.87	511.602
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AV-01	1121.89	1580.59	2840.16	59.1001	333.781	4023.84	367.361
brca_tcga_pan_can_atlas_2018	TCGA-BH-A0AU-01	731.498	1602.89	3375.45	740.072	203.971	1097.47	773.014
brca_tcga_pan_can_atlas_2018	TCGA-B6-A40C-01	1654	1414.19	1434.22	474.688	145.425	2347.92	408.012
brca_tcga_pan_can_atlas_2018	TCGA-B6-A40B-01	1199.5	1449.06	949.937	244.763	69.4296	2498.5	226.526
