STUDY_ID	SAMPLE_ID	TIA1	TIAL1	TPX2	BRCA1	BRCA2	TP53	AURKA
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07L-01	-1.8939	1.3347	1.0741	-3.6362	0.6425	1.0186	1.6115
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07J-01	-0.3929	-0.9715	-1.4223	-0.4848	-0.5914	0.2942	-1.1654
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07I-01	0.0839	-1.0887	0.6799	0.1944	0.9058	-0.2032	0.2112
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07G-01	-0.9037	0.0742	-0.9375	0.0254	-0.1448	-1.5027	-0.4329
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07F-01	-0.0023	0.1233	-0.2554	0.972	1.1826	0.9558	-0.683
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07E-01	-0.3405	-0.0561	0.4312	-0.0273	0.7438	0.1994	-0.0768
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07C-01	1.3932	4.2211	1.7264	-2.9812	2.3024	-3.0001	0.9302
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07B-01	0.4239	0.5447	0.1118	-0.5102	-0.171	-2.7502	-0.4781
brca_tcga_pan_can_atlas_2018	TCGA-A8-A079-01	-1.5146	0.4718	0.9188	0.6548	0.0235	-0.2847	1.4966
brca_tcga_pan_can_atlas_2018	TCGA-A8-A076-01	-0.0547	-0.5758	0.8829	-0.1836	0.4198	-0.0438	0.9937
brca_tcga_pan_can_atlas_2018	TCGA-A8-A075-01	-0.4079	2.1852	0.9496	-0.0645	1.3006	-2.1901	0.8934
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06Z-01	-2.7399	0.4225	-0.1761	1.1292	-0.0145	-3.0364	0.3367
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06Y-01	-1.0036	-0.5458	-1.0705	-0.5378	-1.2931	0.9922	-0.8265
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06X-01	-0.3692	0.259	1.1561	-0.0469	0.5982	-0.6874	0.2093
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06U-01	-0.9522	0.2005	0.794	0.5655	0.1087	-2.4381	0.9223
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06T-01	0.6037	1.5107	-0.7072	0.774	-0.4266	0.1531	-0.5265
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06R-01	1.9616	1.3709	-0.0615	-0.7227	0.5618	-1.9807	0.8003
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06Q-01	1.5123	-0.3666	0.3909	0.7585	1.5225	0.5044	1.1496
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06P-01	-1.8084	-0.8341	-1.17	-0.6393	-0.6371	0.8771	-1.0154
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06O-01	-1.0626	1.0636	0.4782	1.7765	0.7444	-0.0914	0.545
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06N-01	-1.0374	-1.7448	-0.5281	0.7458	0.0947	-1.1562	-0.231
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VY-01	-0.7397	-0.8962	1.148	-2.8632	0.0504	-1.9143	1.0593
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VX-01	-0.289	-0.0201	-0.0158	-0.1151	-0.963	-0.7418	-0.5448
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VW-01	0.2449	1.3097	2.4314	-1.1342	-0.7198	1.0498	0.5462
